Siparis_ID,Tarih,Musteri_ID,Kategori,Urun,Satis_Kanali,Odeme_Yontemi,Liste_Fiyati,Satis_Adedi,Indirim_Orani,Kargo_Ucreti,Teslimat_Suresi,Memnuniyet_Puani
ORD-889954,2023-09-05,CUST-1210,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,43293.42,1,0.0,29.9,1,3
ORD-185307,2023-09-14,CUST-1318,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,57203.45,1,0.0,29.9,1,3
ORD-525369,2023-11-23,CUST-1016,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,3999.08,1,0.0,29.9,4,4
ORD-530477,2023-07-21,CUST-1381,Aksesuar,Powerbank,Mobil Uygulama,Kredi Kartı,690.61,1,0.0,29.9,1,5
ORD-535827,2023-07-20,CUST-1285,Ev Elektroniği,Robot Süpürge,Mağaza,Havale/EFT,5449.86,1,0.0,0.0,0,4
ORD-963156,2023-02-24,CUST-1896,Telefon,Akıllı Telefon,Online,Havale/EFT,36992.61,1,0.15,29.9,1,5
ORD-751511,2023-07-30,CUST-1744,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,54811.61,1,0.05,0.0,0,5
ORD-420636,2023-07-20,CUST-1538,Aksesuar,Powerbank,Online,Havale/EFT,1389.23,1,0.0,49.9,4,5
ORD-895433,2023-06-12,CUST-1961,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,408.76,1,0.0,29.9,4,5
ORD-801938,2023-12-18,CUST-1801,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,27559.02,1,0.1,0.0,0,5
ORD-942063,2023-02-11,CUST-1592,Ev Elektroniği,Televizyon,Online,Kredi Kartı,36113.68,1,0.15,49.9,1,5
ORD-592613,2023-09-12,CUST-1631,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,52976.89,1,0.05,0.0,0,5
ORD-164538,2023-08-13,CUST-1470,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,21829.93,2,0.05,49.9,3,5
ORD-623807,2023-08-25,CUST-1954,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,32929.01,1,0.0,0.0,0,3
ORD-259414,2023-10-07,CUST-1890,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,1703.03,1,0.0,0.0,0,3
ORD-472573,2023-04-18,CUST-1660,Aksesuar,Kulaklık,Mağaza,Kredi Kartı,1603.09,1,0.05,0.0,0,5
ORD-933787,2023-09-15,CUST-1385,Ev Elektroniği,Televizyon,Mağaza,Kapıda Ödeme,32111.19,1,0.2,0.0,0,5
ORD-409925,2023-05-04,CUST-1245,Aksesuar,Kulaklık,Online,Havale/EFT,1603.3,1,0.05,29.9,5,2
ORD-329770,2023-07-13,CUST-1856,Bilgisayar,Laptop,Mağaza,Kredi Kartı,19216.16,1,0.0,0.0,0,3
ORD-736250,2023-04-03,CUST-1411,Aksesuar,Powerbank,Online,Kredi Kartı,214.95,1,0.1,29.9,4,5
ORD-189341,2023-02-19,CUST-1051,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,14188.07,1,0.0,29.9,3,3
ORD-666905,2023-08-13,CUST-1018,Aksesuar,Mouse/Klavye,Online,Havale/EFT,2421.36,1,0.0,49.9,4,3
ORD-395721,2023-07-09,CUST-1805,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,46646.39,1,0.0,0.0,0,4
ORD-439307,2023-12-16,CUST-1236,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,3603.68,1,0.0,49.9,4,5
ORD-227935,2023-05-19,CUST-1472,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,6004.27,1,0.15,29.9,3,5
ORD-804565,2023-06-22,CUST-1924,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,39902.36,1,0.0,49.9,3,5
ORD-684596,2023-09-01,CUST-1622,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,8277.82,1,0.05,49.9,5,3
ORD-782891,2023-06-26,CUST-1238,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,55902.76,1,0.0,0.0,0,5
ORD-780063,2023-08-20,CUST-1010,Telefon,Akıllı Telefon,Online,Havale/EFT,56894.22,2,0.0,49.9,5,3
ORD-582673,2023-03-10,CUST-1984,Bilgisayar,Laptop,Mağaza,Kredi Kartı,41648.8,2,0.15,0.0,0,5
ORD-700443,2023-02-03,CUST-1300,Aksesuar,Powerbank,Mağaza,Kredi Kartı,741.08,1,0.0,0.0,0,4
ORD-176037,2023-11-27,CUST-1381,Telefon,Akıllı Telefon,Online,Kredi Kartı,44566.99,1,0.0,49.9,3,4
ORD-932556,2023-05-15,CUST-1264,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,2977.03,1,0.0,29.9,1,3
ORD-264509,2023-02-02,CUST-1926,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,45599.86,1,0.2,0.0,0,5
ORD-348372,2023-02-13,CUST-1080,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,55559.8,1,0.05,0.0,0,5
ORD-677952,2023-09-01,CUST-1176,Telefon,Akıllı Saat,Online,Kredi Kartı,2671.69,1,0.05,49.9,5,2
ORD-974466,2023-12-13,CUST-1998,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,280.34,1,0.0,0.0,0,3
ORD-850371,2023-11-23,CUST-1809,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,10450.2,1,0.0,49.9,5,3
ORD-367671,2023-12-06,CUST-1511,Ev Elektroniği,Robot Süpürge,Mağaza,Kredi Kartı,18184.69,1,0.0,0.0,0,3
ORD-600676,2023-01-29,CUST-1694,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,19397.56,2,0.2,29.9,1,5
ORD-321518,2023-07-27,CUST-1375,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,4347.92,2,0.05,49.9,4,5
ORD-416543,2023-07-31,CUST-1604,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,33926.57,1,0.1,29.9,5,3
ORD-756373,2023-11-20,CUST-1505,Aksesuar,Kulaklık,Mobil Uygulama,Kapıda Ödeme,999.35,1,0.05,29.9,4,5
ORD-163125,2023-07-19,CUST-1730,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,2117.52,2,0.2,49.9,1,5
ORD-270975,2023-11-12,CUST-1340,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,11957.09,1,0.0,49.9,3,4
ORD-763651,2023-01-10,CUST-1102,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,2815.06,1,0.0,49.9,4,5
ORD-926230,2023-02-27,CUST-1558,Aksesuar,Mouse/Klavye,Mağaza,Kredi Kartı,899.84,1,0.05,0.0,0,5
ORD-463773,2023-05-28,CUST-1488,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,5697.08,1,0.15,0.0,0,5
ORD-966874,2023-06-10,CUST-1317,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,1707.13,1,0.05,49.9,4,5
ORD-302218,2023-08-18,CUST-1732,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,8753.01,1,0.0,49.9,4,3
ORD-974170,2023-04-30,CUST-1642,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,20253.59,2,0.0,0.0,0,3
ORD-800338,2023-05-15,CUST-1618,Telefon,Akıllı Saat,Mağaza,Havale/EFT,4897.32,1,0.0,0.0,0,5
ORD-588691,2023-07-11,CUST-1357,Telefon,Akıllı Telefon,Mobil Uygulama,Kredi Kartı,22603.74,1,0.05,49.9,5,3
ORD-268157,2023-06-27,CUST-1882,Aksesuar,Kulaklık,Online,Havale/EFT,635.63,2,0.0,29.9,4,4
ORD-371329,2023-08-06,CUST-1579,Telefon,Akıllı Telefon,Online,Havale/EFT,41680.27,1,0.0,29.9,3,5
ORD-601820,2023-08-19,CUST-1500,Bilgisayar,Laptop,Mobil Uygulama,Kredi Kartı,22072.39,3,0.1,29.9,1,5
ORD-244837,2023-12-27,CUST-1935,Telefon,Akıllı Saat,Online,Kredi Kartı,7588.42,1,0.05,29.9,3,5
ORD-893059,2023-01-21,CUST-1232,Bilgisayar,Tablet,Mobil Uygulama,Havale/EFT,5796.44,1,0.0,29.9,2,3
ORD-279387,2023-09-26,CUST-1564,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,40727.49,1,0.05,29.9,3,5
ORD-179230,2023-11-09,CUST-1392,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,8384.24,1,0.05,0.0,0,5
ORD-251854,2023-01-02,CUST-1647,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,3208.05,1,0.1,49.9,5,1
ORD-271947,2023-12-29,CUST-1302,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,4581.16,2,0.15,0.0,0,5
ORD-108629,2023-07-08,CUST-1442,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,7412.83,1,0.15,29.9,4,5
ORD-791893,2023-02-21,CUST-1695,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,37831.42,1,0.0,0.0,0,5
ORD-487108,2023-12-09,CUST-1189,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,2334.83,1,0.0,49.9,5,2
ORD-853933,2023-05-28,CUST-1606,Telefon,Akıllı Saat,Online,Kredi Kartı,7230.48,1,0.0,49.9,1,3
ORD-599372,2023-05-09,CUST-1262,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Kredi Kartı,13373.28,1,0.0,29.9,3,3
ORD-146126,2023-07-22,CUST-1907,Aksesuar,Kulaklık,Mağaza,Kredi Kartı,1790.78,2,0.15,0.0,0,5
ORD-198174,2023-02-21,CUST-1739,Telefon,Akıllı Telefon,Online,Kredi Kartı,44816.82,1,0.0,49.9,5,3
ORD-996798,2023-05-09,CUST-1842,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,7460.78,1,0.0,49.9,5,1
ORD-878280,2023-04-19,CUST-1628,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,4949.15,3,0.05,29.9,1,5
ORD-508763,2023-04-09,CUST-1080,Telefon,Akıllı Telefon,Mobil Uygulama,Havale/EFT,44405.66,1,0.0,29.9,4,5
ORD-272888,2023-06-13,CUST-1276,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,42077.35,1,0.05,29.9,5,3
ORD-835371,2023-04-27,CUST-1287,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,33011.25,1,0.05,29.9,2,5
ORD-205012,2023-04-06,CUST-1904,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,8350.99,1,0.1,0.0,0,5
ORD-481667,2023-12-07,CUST-1632,Aksesuar,Kulaklık,Online,Kredi Kartı,3600.38,1,0.0,29.9,2,3
ORD-751220,2023-07-29,CUST-1315,Telefon,Akıllı Telefon,Online,Havale/EFT,40987.01,1,0.1,29.9,2,5
ORD-674412,2023-09-22,CUST-1148,Telefon,Akıllı Saat,Mağaza,Kapıda Ödeme,7511.66,2,0.1,0.0,0,5
ORD-918434,2023-07-05,CUST-1566,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,35858.85,1,0.0,0.0,0,3
ORD-662451,2023-04-24,CUST-1582,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,1285.09,3,0.0,29.9,1,3
ORD-879207,2023-11-05,CUST-1243,Bilgisayar,Monitör,Mobil Uygulama,Kapıda Ödeme,6727.19,2,0.1,29.9,1,5
ORD-697843,2023-10-29,CUST-1024,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,27239.48,1,0.05,49.9,2,5
ORD-823171,2023-04-02,CUST-1395,Bilgisayar,Laptop,Mağaza,Kredi Kartı,39112.71,3,0.05,0.0,0,5
ORD-913932,2023-01-20,CUST-1040,Bilgisayar,Laptop,Online,Kredi Kartı,39540.25,1,0.1,29.9,5,3
ORD-333469,2023-02-17,CUST-1208,Aksesuar,Kulaklık,Online,Kapıda Ödeme,4316.61,3,0.1,49.9,3,5
ORD-840960,2023-12-29,CUST-1327,Aksesuar,Powerbank,Mobil Uygulama,Kapıda Ödeme,597.36,1,0.05,49.9,4,5
ORD-940606,2023-06-02,CUST-1782,Bilgisayar,Tablet,Mağaza,Havale/EFT,13442.41,1,0.05,0.0,0,5
ORD-832009,2023-02-06,CUST-1900,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,3052.1,1,0.0,29.9,3,4
ORD-162903,2023-11-08,CUST-1891,Aksesuar,Powerbank,Online,Kredi Kartı,1061.59,1,0.05,29.9,1,5
ORD-983764,2023-03-22,CUST-1381,Bilgisayar,Monitör,Online,Kapıda Ödeme,4617.72,1,0.0,29.9,5,1
ORD-667251,2023-09-05,CUST-1421,Telefon,Akıllı Saat,Mağaza,Havale/EFT,7868.95,2,0.0,0.0,0,3
ORD-546672,2023-03-29,CUST-1605,Aksesuar,Powerbank,Mobil Uygulama,Kapıda Ödeme,1270.07,1,0.15,29.9,4,5
ORD-535484,2023-03-31,CUST-1531,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,29844.61,1,0.05,49.9,4,5
ORD-704413,2023-01-24,CUST-1904,Telefon,Akıllı Saat,Mağaza,Havale/EFT,2452.12,1,0.1,0.0,0,5
ORD-224246,2023-11-02,CUST-1333,Bilgisayar,Laptop,Online,Kapıda Ödeme,38392.8,1,0.1,49.9,5,3
ORD-218477,2023-06-29,CUST-1696,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,9430.85,1,0.0,49.9,2,3
ORD-737091,2023-11-03,CUST-1693,Aksesuar,Kulaklık,Mağaza,Kredi Kartı,2429.29,2,0.0,0.0,0,4
ORD-951905,2023-08-02,CUST-1338,Aksesuar,Kulaklık,Mağaza,Kapıda Ödeme,4891.15,2,0.0,0.0,0,5
ORD-983857,2023-07-10,CUST-1882,Telefon,Akıllı Saat,Online,Kredi Kartı,5863.87,2,0.2,49.9,5,3
ORD-831577,2023-10-23,CUST-1143,Ev Elektroniği,Robot Süpürge,Online,Kapıda Ödeme,18712.88,1,0.0,49.9,5,1
ORD-505175,2023-01-29,CUST-1977,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,1735.72,1,0.1,29.9,4,5
ORD-210123,2023-11-06,CUST-1410,Ev Elektroniği,Kahve Makinesi,Online,Kapıda Ödeme,11779.28,1,0.0,29.9,4,5
ORD-233023,2023-12-30,CUST-1975,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,42410.34,3,0.1,49.9,1,5
ORD-577693,2023-03-05,CUST-1785,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,8672.75,3,0.0,29.9,3,3
ORD-216013,2023-04-21,CUST-1577,Bilgisayar,Tablet,Online,Havale/EFT,9827.08,1,0.15,29.9,1,5
ORD-624659,2023-08-09,CUST-1682,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,1431.54,1,0.0,29.9,1,3
ORD-902512,2023-12-23,CUST-1225,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,7642.03,1,0.0,49.9,5,1
ORD-374795,2023-11-08,CUST-1574,Bilgisayar,Monitör,Mağaza,Havale/EFT,6965.55,2,0.0,0.0,0,5
ORD-957862,2023-09-08,CUST-1126,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,4532.33,2,0.0,49.9,2,3
ORD-889138,2023-02-11,CUST-1795,Telefon,Akıllı Telefon,Online,Kredi Kartı,29142.38,1,0.05,29.9,4,5
ORD-203789,2023-01-13,CUST-1810,Aksesuar,Kulaklık,Mobil Uygulama,Kredi Kartı,4750.23,1,0.0,49.9,2,5
ORD-624094,2023-12-25,CUST-1334,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,13438.43,1,0.05,49.9,2,5
ORD-389240,2023-09-04,CUST-1275,Bilgisayar,Laptop,Online,Kredi Kartı,28792.43,3,0.05,49.9,3,5
ORD-854781,2023-05-20,CUST-1868,Aksesuar,Mouse/Klavye,Online,Havale/EFT,1319.04,1,0.0,29.9,5,2
ORD-441421,2023-07-12,CUST-1876,Telefon,Akıllı Telefon,Mağaza,Kredi Kartı,22416.7,2,0.0,0.0,0,4
ORD-986195,2023-09-04,CUST-1740,Bilgisayar,Tablet,Mağaza,Kredi Kartı,8487.18,1,0.0,0.0,0,5
ORD-244816,2023-03-15,CUST-1243,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,13784.09,1,0.15,49.9,4,5
ORD-300303,2023-05-27,CUST-1063,Ev Elektroniği,Televizyon,Online,Havale/EFT,47038.65,2,0.0,49.9,5,2
ORD-652060,2023-09-05,CUST-1856,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,14058.13,1,0.0,0.0,0,4
ORD-698758,2023-11-08,CUST-1093,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,4843.47,2,0.0,0.0,0,4
ORD-375663,2023-01-13,CUST-1633,Aksesuar,Mouse/Klavye,Online,Kapıda Ödeme,1540.39,1,0.05,29.9,4,5
ORD-590747,2023-03-05,CUST-1078,Bilgisayar,Laptop,Online,Kredi Kartı,17150.73,1,0.0,29.9,1,3
ORD-734385,2023-02-24,CUST-1675,Bilgisayar,Laptop,Mağaza,Kredi Kartı,44571.71,1,0.0,0.0,0,5
ORD-564041,2023-09-07,CUST-1233,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,2351.11,1,0.05,49.9,4,5
ORD-136791,2023-01-10,CUST-1935,Bilgisayar,Tablet,Online,Kredi Kartı,10586.63,1,0.0,49.9,5,2
ORD-607836,2023-02-09,CUST-1613,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,41995.11,1,0.0,29.9,5,1
ORD-112158,2023-01-19,CUST-1227,Ev Elektroniği,Robot Süpürge,Mağaza,Kredi Kartı,12641.77,1,0.0,0.0,0,3
ORD-842165,2023-07-18,CUST-1344,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,23632.51,1,0.0,0.0,0,5
ORD-194042,2023-04-05,CUST-1664,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,47700.23,2,0.0,0.0,0,5
ORD-628024,2023-10-05,CUST-1865,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,25672.88,1,0.0,0.0,0,3
ORD-953892,2023-07-09,CUST-1532,Ev Elektroniği,Televizyon,Mobil Uygulama,Havale/EFT,33708.16,1,0.15,29.9,4,5
ORD-789127,2023-04-30,CUST-1619,Bilgisayar,Laptop,Mobil Uygulama,Havale/EFT,29448.28,2,0.15,29.9,2,5
ORD-920827,2023-07-07,CUST-1338,Aksesuar,Powerbank,Mobil Uygulama,Kredi Kartı,1359.52,1,0.0,29.9,5,2
ORD-130269,2023-10-30,CUST-1690,Telefon,Akıllı Saat,Mobil Uygulama,Havale/EFT,5373.8,1,0.0,29.9,1,5
ORD-563071,2023-03-26,CUST-1877,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,6871.27,1,0.0,0.0,0,4
ORD-941112,2023-04-04,CUST-1788,Telefon,Akıllı Telefon,Online,Havale/EFT,18169.4,1,0.05,49.9,2,5
ORD-640860,2023-09-30,CUST-1721,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,5344.07,1,0.1,0.0,0,5
ORD-337836,2023-07-08,CUST-1574,Aksesuar,Mouse/Klavye,Online,Havale/EFT,2855.31,2,0.05,29.9,1,5
ORD-156576,2023-02-09,CUST-1309,Aksesuar,Mouse/Klavye,Online,Havale/EFT,1924.28,1,0.0,29.9,5,3
ORD-476083,2023-07-17,CUST-1436,Telefon,Akıllı Telefon,Mobil Uygulama,Kapıda Ödeme,15125.34,1,0.0,29.9,5,1
ORD-336808,2023-10-18,CUST-1830,Aksesuar,Kulaklık,Online,Havale/EFT,2614.63,1,0.1,49.9,2,5
ORD-752741,2023-12-27,CUST-1731,Bilgisayar,Monitör,Mobil Uygulama,Kredi Kartı,5761.99,1,0.05,49.9,4,5
ORD-538705,2023-11-05,CUST-1889,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,9507.38,2,0.1,49.9,5,2
ORD-233355,2023-03-30,CUST-1123,Ev Elektroniği,Televizyon,Online,Kredi Kartı,14665.41,1,0.0,29.9,5,2
ORD-528173,2023-11-28,CUST-1530,Bilgisayar,Laptop,Mağaza,Kapıda Ödeme,43914.39,1,0.1,0.0,0,5
ORD-354855,2023-05-27,CUST-1769,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Havale/EFT,8266.83,1,0.1,29.9,4,5
ORD-929409,2023-12-28,CUST-1868,Ev Elektroniği,Televizyon,Mağaza,Havale/EFT,49776.16,2,0.1,0.0,0,5
ORD-931467,2023-12-29,CUST-1704,Aksesuar,Powerbank,Online,Kredi Kartı,604.81,1,0.15,29.9,3,5
ORD-203132,2023-08-18,CUST-1437,Ev Elektroniği,Kahve Makinesi,Online,Kredi Kartı,10850.71,1,0.1,49.9,4,5
ORD-164312,2023-04-16,CUST-1110,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,1603.94,1,0.05,49.9,1,5
ORD-266381,2023-10-10,CUST-1945,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kredi Kartı,7957.15,1,0.15,29.9,4,5
ORD-623722,2023-05-16,CUST-1799,Aksesuar,Powerbank,Mağaza,Havale/EFT,1498.94,1,0.1,0.0,0,5
ORD-685522,2023-11-11,CUST-1629,Telefon,Akıllı Telefon,Online,Kredi Kartı,56791.27,1,0.0,49.9,3,3
ORD-444700,2023-04-29,CUST-1329,Telefon,Akıllı Telefon,Mağaza,Havale/EFT,14207.66,2,0.0,0.0,0,5
ORD-651535,2023-04-07,CUST-1118,Aksesuar,Kulaklık,Online,Havale/EFT,3043.88,1,0.05,49.9,3,5
ORD-826320,2023-09-29,CUST-1028,Bilgisayar,Laptop,Mağaza,Havale/EFT,36957.79,1,0.0,0.0,0,5
ORD-425043,2023-01-16,CUST-1594,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,511.25,1,0.0,29.9,1,3
ORD-240756,2023-08-27,CUST-1968,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Havale/EFT,14784.05,1,0.0,29.9,4,3
ORD-538960,2023-02-22,CUST-1277,Ev Elektroniği,Kahve Makinesi,Mağaza,Kredi Kartı,2366.71,1,0.2,0.0,0,5
ORD-830962,2023-09-02,CUST-1802,Aksesuar,Powerbank,Mağaza,Havale/EFT,1209.63,1,0.0,0.0,0,3
ORD-669656,2023-07-17,CUST-1132,Bilgisayar,Monitör,Online,Kapıda Ödeme,7461.4,1,0.05,29.9,5,1
ORD-478779,2023-06-23,CUST-1213,Telefon,Akıllı Telefon,Online,Kapıda Ödeme,22803.22,1,0.0,29.9,5,3
ORD-291089,2023-01-04,CUST-1848,Bilgisayar,Tablet,Mobil Uygulama,Kapıda Ödeme,10713.96,1,0.0,29.9,2,5
ORD-399253,2023-12-24,CUST-1706,Telefon,Akıllı Saat,Mobil Uygulama,Kapıda Ödeme,5754.35,1,0.05,49.9,3,5
ORD-148142,2023-10-18,CUST-1340,Aksesuar,Powerbank,Mağaza,Kapıda Ödeme,205.3,1,0.0,0.0,0,4
ORD-733273,2023-04-28,CUST-1202,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,5278.27,1,0.05,29.9,5,1
ORD-287807,2023-02-20,CUST-1132,Aksesuar,Mouse/Klavye,Mobil Uygulama,Havale/EFT,986.35,1,0.0,29.9,1,5
ORD-696029,2023-04-30,CUST-1070,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,15794.5,3,0.15,0.0,0,5
ORD-498784,2023-08-23,CUST-1995,Ev Elektroniği,Robot Süpürge,Online,Kredi Kartı,6034.0,1,0.0,49.9,2,5
ORD-774299,2023-01-27,CUST-1619,Aksesuar,Kulaklık,Mobil Uygulama,Havale/EFT,3143.84,1,0.15,29.9,4,5
ORD-558846,2023-07-26,CUST-1952,Aksesuar,Powerbank,Mağaza,Havale/EFT,219.16,1,0.1,0.0,0,5
ORD-496316,2023-08-15,CUST-1823,Aksesuar,Mouse/Klavye,Mağaza,Havale/EFT,1980.34,1,0.0,0.0,0,3
ORD-919924,2023-06-25,CUST-1694,Aksesuar,Powerbank,Mağaza,Kredi Kartı,1180.24,1,0.1,0.0,0,5
ORD-577580,2023-06-17,CUST-1182,Ev Elektroniği,Robot Süpürge,Mobil Uygulama,Havale/EFT,6422.27,1,0.0,49.9,2,5
ORD-755514,2023-05-02,CUST-1916,Bilgisayar,Monitör,Mobil Uygulama,Havale/EFT,3853.28,1,0.15,49.9,5,1
ORD-616109,2023-10-30,CUST-1973,Bilgisayar,Tablet,Mağaza,Havale/EFT,8198.52,1,0.0,0.0,0,3
ORD-105050,2023-07-10,CUST-1787,Aksesuar,Mouse/Klavye,Online,Kredi Kartı,2386.99,1,0.05,29.9,5,2
ORD-192822,2023-06-13,CUST-1894,Ev Elektroniği,Televizyon,Mobil Uygulama,Kredi Kartı,23987.07,2,0.0,29.9,4,4
ORD-484152,2023-05-21,CUST-1179,Aksesuar,Powerbank,Mobil Uygulama,Havale/EFT,361.14,1,0.1,49.9,1,5
ORD-829235,2023-09-16,CUST-1420,Bilgisayar,Monitör,Mağaza,Havale/EFT,3337.01,2,0.0,0.0,0,4
ORD-536087,2023-11-25,CUST-1949,Aksesuar,Mouse/Klavye,Mobil Uygulama,Kapıda Ödeme,1110.75,1,0.05,49.9,2,5
ORD-825858,2023-04-26,CUST-1255,Ev Elektroniği,Televizyon,Mobil Uygulama,Kapıda Ödeme,41200.23,1,0.0,29.9,2,4
ORD-255151,2023-07-16,CUST-1006,Bilgisayar,Laptop,Mobil Uygulama,Kapıda Ödeme,42040.87,1,0.05,49.9,5,2
ORD-244877,2023-12-29,CUST-1814,Aksesuar,Powerbank,Mobil Uygulama,Kredi Kartı,427.86,3,0.05,49.9,2,5
ORD-732989,2023-05-28,CUST-1888,Telefon,Akıllı Telefon,Mağaza,Kapıda Ödeme,58156.5,1,0.0,0.0,0,4
ORD-248895,2023-10-14,CUST-1246,Ev Elektroniği,Kahve Makinesi,Mağaza,Kapıda Ödeme,7395.61,1,0.1,0.0,0,5
ORD-653045,2023-11-05,CUST-1066,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,16473.26,1,0.0,0.0,0,4
ORD-723003,2023-05-27,CUST-1670,Ev Elektroniği,Televizyon,Mağaza,Kredi Kartı,25837.61,2,0.15,0.0,0,5
ORD-240566,2023-09-30,CUST-1477,Telefon,Akıllı Saat,Online,Kredi Kartı,6507.79,1,0.0,29.9,5,1
ORD-567147,2023-06-01,CUST-1333,Bilgisayar,Tablet,Online,Kapıda Ödeme,5670.45,1,0.05,29.9,1,5
ORD-651582,2023-12-18,CUST-1786,Ev Elektroniği,Kahve Makinesi,Mobil Uygulama,Kapıda Ödeme,14456.0,1,0.1,29.9,2,5
ORD-890789,2023-12-15,CUST-1648,Telefon,Akıllı Saat,Mağaza,Kredi Kartı,2585.73,3,0.0,0.0,0,3
ORD-227459,2023-03-22,CUST-1706,Telefon,Akıllı Saat,Mobil Uygulama,Kredi Kartı,6974.07,1,0.0,29.9,1,3
ORD-552582,2023-03-11,CUST-1779,Bilgisayar,Tablet,Mobil Uygulama,Kredi Kartı,12813.99,3,0.05,49.9,1,5
ORD-795992,2023-08-25,CUST-1373,Bilgisayar,Tablet,Mağaza,Kapıda Ödeme,13553.92,3,0.1,0.0,0,5
